"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"05/04/2023,""1,008.25"",""1,008.25"",""1,008.25"",""1,008.25"","""",""-0.30%"""
"05/03/2023,""1,011.29"",""1,011.29"",""1,011.29"",""1,011.29"","""",""-0.53%"""
"05/02/2023,""1,016.66"",""1,016.66"",""1,016.66"",""1,016.66"","""",""-0.38%"""
"04/28/2023,""1,020.54"",""1,020.54"",""1,020.54"",""1,020.54"","""",""0.54%"""
"04/27/2023,""1,015.07"",""1,015.07"",""1,015.07"",""1,015.07"","""",""0.27%"""
"04/26/2023,""1,012.38"",""1,012.38"",""1,012.38"",""1,012.38"","""",""0.17%"""
"04/25/2023,""1,010.67"",""1,010.67"",""1,010.67"",""1,010.67"","""",""0.10%"""
"04/24/2023,""1,009.62"",""1,009.62"",""1,009.62"",""1,009.62"","""",""-0.03%"""
"04/21/2023,""1,009.93"",""1,009.93"",""1,009.93"",""1,009.93"","""",""0.19%"""
"04/20/2023,""1,008.03"",""1,008.03"",""1,008.03"",""1,008.03"","""",""-0.39%"""
"04/19/2023,""1,012.01"",""1,012.01"",""1,012.01"",""1,012.01"","""",""0.09%"""
"04/18/2023,""1,011.07"",""1,011.07"",""1,011.07"",""1,011.07"","""",""0.34%"""
"04/17/2023,""1,007.61"",""1,007.61"",""1,007.61"",""1,007.61"","""",""-0.01%"""
"04/14/2023,""1,007.72"",""1,007.72"",""1,007.72"",""1,007.72"","""",""0.53%"""
"04/13/2023,""1,002.44"",""1,002.44"",""1,002.44"",""1,002.44"","""",""0.02%"""
"04/12/2023,""1,002.25"",""1,002.25"",""1,002.25"",""1,002.25"","""",""0.39%"""
"04/11/2023,""998.39"",""998.39"",""998.39"",""998.39"","""",""0.02%"""
"04/06/2023,""998.23"",""998.23"",""998.23"",""998.23"","""",""0.23%"""
"04/05/2023,""995.98"",""995.98"",""995.98"",""995.98"","""",""0.10%"""
"04/04/2023,""994.99"",""994.99"",""994.99"",""994.99"","""",""-0.05%"""
"04/03/2023,""995.44"",""995.44"",""995.44"",""995.44"","""",""-0.08%"""
"03/31/2023,""996.21"",""996.21"",""996.21"",""996.21"","""",""0.06%"""
