"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"08/17/2023,""22.1260"",""22.1515"",""22.2170"",""22.0540"","""",""-0.07%"""
"08/16/2023,""22.1410"",""22.1070"",""22.1855"",""22.0205"","""",""0.30%"""
"08/15/2023,""22.0750"",""22.0610"",""22.1485"",""22.0100"","""",""0.21%"""
"08/14/2023,""22.0290"",""21.9840"",""22.1405"",""21.9270"","""",""0.42%"""
"08/11/2023,""21.9360"",""22.0775"",""22.0880"",""21.8770"","""",""-0.53%"""
"08/10/2023,""22.0530"",""22.1050"",""22.1470"",""21.9020"","""",""-0.23%"""
"08/09/2023,""22.1040"",""22.1480"",""22.1830"",""22.0555"","""",""-0.09%"""
"08/08/2023,""22.1230"",""22.0270"",""22.2220"",""21.9825"","""",""0.53%"""
"08/07/2023,""22.0060"",""21.9870"",""22.1335"",""21.9870"","""",""0.05%"""
"08/04/2023,""21.9950"",""22.1290"",""22.2165"",""21.9555"","""",""-0.58%"""
"08/03/2023,""22.1240"",""21.9160"",""22.2070"",""21.8660"","""",""1.12%"""
"08/02/2023,""21.8800"",""21.8080"",""21.9775"",""21.6970"","""",""0.46%"""
"08/01/2023,""21.7790"",""21.7230"",""21.8705"",""21.6820"","""",""0.38%"""
"07/31/2023,""21.6970"",""21.7530"",""21.7935"",""21.5865"","""",""-0.13%"""
"07/28/2023,""21.7260"",""21.9010"",""22.0255"",""21.6975"","""",""-0.48%"""
"07/27/2023,""21.8300"",""21.6810"",""21.9665"",""21.5405"","""",""0.78%"""
"07/26/2023,""21.6610"",""21.7670"",""21.8195"",""21.6360"","""",""-0.46%"""
"07/25/2023,""21.7620"",""21.8055"",""21.8475"",""21.7240"","""",""-0.09%"""
"07/24/2023,""21.7810"",""21.6055"",""21.8380"",""21.5555"","""",""0.97%"""
"07/21/2023,""21.5710"",""21.5270"",""21.6650"",""21.4880"","""",""0.26%"""
"07/20/2023,""21.5160"",""21.3210"",""21.5855"",""21.2730"","""",""1.00%"""
"07/19/2023,""21.3040"",""21.2400"",""21.4175"",""21.2165"","""",""0.41%"""
"07/18/2023,""21.2160"",""21.1570"",""21.2865"",""21.0675"","""",""0.38%"""
"07/17/2023,""21.1360"",""21.1670"",""21.2325"",""21.1180"","""",""-0.04%"""
"07/14/2023,""21.1450"",""21.1590"",""21.2280"",""21.1265"","""",""-0.03%"""
"07/13/2023,""21.1510"",""21.3730"",""21.3970"",""21.1575"","""",""-1.00%"""
"07/12/2023,""21.3640"",""21.6580"",""21.6975"",""21.3385"","""",""-1.33%"""
"07/11/2023,""21.6530"",""21.6460"",""21.7575"",""21.6105"","""",""0.06%"""
"07/10/2023,""21.6410"",""21.7710"",""21.8170"",""21.6455"","""",""-0.39%"""
"07/07/2023,""21.7260"",""21.9440"",""22.0220"",""21.7170"","""",""-0.91%"""
"07/06/2023,""21.9250"",""21.8925"",""22.0435"",""21.8520"","""",""0.24%"""
"07/05/2023,""21.8720"",""21.8210"",""21.9190"",""21.7860"","""",""0.37%"""
"07/04/2023,""21.7910"",""21.7700"",""21.8340"",""21.7155"","""",""0.24%"""
"07/03/2023,""21.7380"",""21.7690"",""21.8495"",""21.6930"","""",""-0.05%"""
"06/30/2023,""21.7490"",""21.8405"",""21.9380"",""21.7210"","""",""-0.33%"""
"06/29/2023,""21.8200"",""21.7000"",""21.8600"",""21.6435"","""",""0.63%"""
"06/28/2023,""21.6830"",""21.5560"",""21.7535"",""21.5375"","""",""0.76%"""
"06/27/2023,""21.5190"",""21.6690"",""21.7010"",""21.4820"","""",""-0.57%"""
"06/26/2023,""21.6420"",""21.7060"",""21.7495"",""21.6410"","""",""-0.23%"""
"06/23/2023,""21.6910"",""21.5985"",""21.8535"",""21.5645"","""",""0.60%"""
"06/22/2023,""21.5620"",""21.5940"",""21.6315"",""21.4955"","""",""-0.13%"""
"06/21/2023,""21.5910"",""21.7590"",""21.8110"",""21.5870"","""",""-0.64%"""
"06/20/2023,""21.7310"",""21.7140"",""21.8380"",""21.7035"","""",""0.04%"""
"06/19/2023,""21.7220"",""21.6930"",""21.7940"",""21.6930"","""",""0.16%"""
"06/16/2023,""21.6880"",""21.7310"",""21.8050"",""21.6490"","""",""-0.11%"""
"06/15/2023,""21.7110"",""21.9665"",""22.0430"",""21.7000"","""",""-1.01%"""
"06/14/2023,""21.9320"",""22.0530"",""22.1780"",""21.8700"","""",""-0.53%"""
"06/13/2023,""22.0480"",""22.1090"",""22.1205"",""21.9985"","""",""-0.14%"""
"06/12/2023,""22.0800"",""22.0590"",""22.1575"",""21.9770"","""",""0.31%"""
"06/09/2023,""22.0120"",""21.9320"",""22.0690"",""21.9065"","""",""0.39%"""
"06/08/2023,""21.9270"",""22.0935"",""22.1175"",""21.9240"","""",""-0.64%"""
"06/07/2023,""22.0690"",""22.0285"",""22.1490"",""21.9640"","""",""0.31%"""
"06/06/2023,""22.0010"",""21.9725"",""22.0840"",""21.9070"","""",""0.25%"""
"06/05/2023,""21.9460"",""22.0350"",""22.1615"",""21.9395"","""",""-0.29%"""
"06/02/2023,""22.0100"",""21.9980"",""22.0775"",""21.9460"","""",""0.16%"""
"06/01/2023,""21.9750"",""22.1700"",""22.2490"",""21.9810"","""",""-0.92%"""
"05/31/2023,""22.1780"",""22.0500"",""22.3310"",""22.0405"","""",""0.68%"""
"05/30/2023,""22.0280"",""22.1180"",""22.2085"",""22.0415"","""",""-0.27%"""
"05/29/2023,""22.0870"",""22.0640"",""22.1555"",""22.0400"","""",""0.21%"""
"05/26/2023,""22.0410"",""21.9840"",""22.1265"",""21.9610"","""",""0.18%"""
"05/25/2023,""22.0020"",""22.0275"",""22.1035"",""21.9825"","""",""0.03%"""
"05/24/2023,""21.9950"",""21.9995"",""22.0415"",""21.9150"","""",""0.15%"""
"05/23/2023,""21.9620"",""21.9080"",""22.0290"",""21.8885"","""",""0.31%"""
"05/22/2023,""21.8940"",""21.9940"",""22.0010"",""21.8485"","""",""-0.34%"""
"05/19/2023,""21.9690"",""22.0205"",""22.0785"",""21.9410"","""",""-0.13%"""
"05/18/2023,""21.9970"",""21.8130"",""22.0605"",""21.7650"","""",""0.93%"""
"05/17/2023,""21.7940"",""21.7770"",""21.9150"",""21.7235"","""",""0.10%"""
